SNORD12C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7D,-0.021523863,-0.07895808,-0.06680265,-0.053804994,0.08783545,0.010335864,0.041993957,0.020704942,0.0033402257,0.03188126,-0.04678721,-0.001597125,0.015822541,-0.018824404,0.022092432,-0.0068230014,0.060449384,0.0026889993,-0.013979532,0.06118667,0.031084923,0.0066814027,-0.03442997,0.06112014,0.005126501,0.021279473,0.043030716,0.04308012,-0.01661824,0.0015271899,0.040708467,0.033970945,0.0039878096,0.003711428,0.0093504395,-0.024596747,-0.038253114,0.05666796,0.014120086,0.014153008,0.03838182,-0.009385474,-0.02066288,-0.024135508,-0.029254504,0.0066463673,-0.01801641,-0.008460491,0.0010839389,0.013819896,-0.03361462,-0.0021481856,-0.043734673,0.0076871687,0.0035093888,-0.025192287,-0.01597881,-0.01757545,-0.04676565,-0.074314006,-0.0603127,0.05001025,0.029383693,-0.013972484
HOXC-AS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT2A,0.0068007684,-0.016914336,-0.012095025,-0.031286884,-0.015011875,0.0032188718,-0.004434746,-0.014119113,-0.06833264,0.026214888,-0.07866533,0.08243816,-0.031917315,-0.06629418,0.02258443,0.07448165,0.040738676,0.035232734,0.017685607,0.012069478,-0.014795845,0.06942156,-0.03623922,0.01839348,0.066981405,-0.073749095,-0.011464379,-0.02384944,0.09465827,-0.013927956,0.0636411,-0.038933657,-0.0007749479,-0.026110247,0.0007574448,0.016937438,-0.012252167,0.034504764,0.035170574,-0.02093808,0.026690554,0.0038227676,-0.019839214,-0.038157113,-0.042521942,0.070651315,0.027640708,-0.025338475,-0.0021903864,0.0508334,-0.029195957,0.053793695,0.0035541304,0.029378757,-0.05984755,-0.009650607,-0.0007700318,-0.042111713,-0.098544456,0.030412994,-0.03441492,-0.0050598346,-0.03460305,0.0020997277
HAMP,0.046223395,-0.008807836,0.0019914773,-0.058144238,-0.07066879,-0.0773797,-0.0312249,0.013876219,0.06273702,-0.040102813,-0.010327822,0.011898862,-0.0034322194,-0.017760536,0.017345984,-0.034568794,0.037368573,-0.0011118088,0.001961112,0.053151377,0.04192848,0.020309588,0.011498338,-0.011962599,0.041805193,0.020504309,-0.09533159,-0.047651295,-0.04372926,-0.022451194,0.0014065697,0.017987197,0.061222974,-0.037138373,0.015403929,9.801505e-05,-0.06574203,0.0107378615,0.025540307,-0.018680857,0.09121225,-0.055661745,0.035970017,0.055274364,-0.00381303,0.008505393,0.03214202,-0.035559155,0.043980878,0.0076991753,-0.03970195,0.078840666,0.01595242,-0.01506605,-0.011677195,0.049762495,0.0056763953,-0.006290968,-0.011146618,-0.08158069,-0.060539674,-0.05709566,0.060313717,-0.049768783
MT1JP,-0.01062011,0.036255512,-0.010307542,0.032443877,0.114446856,0.082775384,0.01852575,0.0102511635,-0.005051482,-0.010171349,-0.010674444,0.011654179,-0.0005175085,0.057905708,-0.02872836,0.050083138,0.10280058,-0.090189435,0.016980574,0.04432639,-0.0828332,0.032730553,-0.08005787,0.006746846,-0.055730753,0.055020183,-0.029172624,-0.050337955,0.006481087,-0.041364495,0.085816585,-0.08383346,-0.0019060054,0.018354043,-0.01334899,0.005265956,-0.0321936,0.0056600994,0.019153528,0.035166837,0.007227597,0.031588055,-0.05948321,-0.029160239,-0.06895228,0.04881978,-0.0021024586,-0.036851898,0.0074682715,0.026501708,-0.0016390346,0.050861854,-0.01796806,-0.032723863,-0.038226612,-0.009903999,0.02916209,0.005733777,-0.001510281,-0.037071884,-0.0652492,-0.023893284,-0.06892604,-0.0677264
HULC,-0.017171295,-0.03483414,0.0042682015,-0.0065316698,-0.04579163,0.007611531,-0.04233099,0.011949852,-0.019152982,-0.0026010023,-0.0035018963,-0.014637224,0.015442594,-0.0057643903,-0.043615036,0.061431665,-0.08248087,-0.040712044,-0.043376356,0.06543335,0.04448589,-0.06958899,0.044828422,-0.0427844,0.030444833,0.02669524,0.027399212,-0.021219952,0.0022642172,-0.047247063,0.008740248,-0.0056671994,0.018681847,-0.022847245,0.0071010566,-0.06373159,0.009060546,0.036572635,0.03355011,0.06523732,0.020147962,0.02148963,0.0131484065,0.08081902,0.029578162,-0.053569812,0.038972273,-0.084563605,-0.018296326,-0.03850191,-0.0064757466,0.058157306,-0.055192586,0.046358135,-0.01380365,-0.004237365,0.03204658,-0.08725105,-0.063199915,-0.04371429,-0.06533388,-0.0137785105,-0.07756406,-0.0011268866
S100P,0.04707784,-0.04068831,0.017348291,0.0402072,0.046597246,0.05478593,-0.07425699,0.022095129,0.03977919,-0.021323515,-0.021310715,-0.014262,0.038666286,0.11181161,-0.056042917,-0.030945837,-0.032286443,-0.050685033,0.058807135,-0.055379976,-0.029128468,-0.02375667,-0.012997711,0.009394736,0.041954797,0.06326529,-0.031802755,0.008068226,-0.025508655,-0.0107641695,0.080896124,-0.0041199652,0.041026533,0.022484913,0.028478583,-0.03733172,-0.005717235,0.082605444,0.037444815,0.03636395,0.031722426,-0.05191785,-0.007824512,0.08389588,-0.04184948,0.017851591,0.004154155,-0.0587282,0.038558964,0.030777318,0.020698896,0.03871381,-0.029181445,0.028009543,0.011429608,0.07472418,0.029349728,-0.044915717,0.00415808,-0.016624512,-0.10087921,-0.050610892,-0.01253649,-0.024355536
TFF1,-0.03588349,-0.057430606,-0.011694369,0.05353754,0.035466474,-0.03692446,0.05671037,0.05244746,0.00017044491,-0.09155388,0.01717921,-0.0128575545,-0.038758133,0.012976209,-0.022054581,0.022464458,-0.061683808,-0.027129836,-0.016132802,0.05840755,0.016521528,-0.04145263,-0.09815373,-0.06315542,0.0455621,0.08555899,-0.0651449,0.013668751,-0.016407926,-0.032991186,0.016115366,-0.041310254,0.007150108,-0.028709678,0.07516744,-0.060375813,0.024557296,0.01803091,0.115390815,0.07714862,0.07431554,-0.026731554,-0.06465456,0.06652637,-0.055342954,0.06930257,-0.0054812785,-0.0039549368,0.05392028,0.017635819,-0.0020851563,0.052597277,-0.07828911,-0.03803328,-0.0833182,0.013204229,0.0094761,-0.06641323,0.002694226,-0.054938868,-0.11600867,-0.11797889,0.06401598,-0.009149207
